"","Name_submitted","Accepted_name","patent_id","plant_variety"
"727","Fragaria x ananassa","Fragaria x ananassa","PP34273","DrisStrawNinety"
"728","Fragaria x ananassa","Fragaria x ananassa","PP30426","Sangria"
"729","Fragaria x ananassa","Fragaria x ananassa","PP29749","DrisStrawFiftyThree"
"730","Fragaria x ananassa","Fragaria x ananassa","PP35197","CBC005"
"731","Fragaria x ananassa","Fragaria x ananassa","PP34241","DrisStrawEightyEight"
"732","Fragaria x ananassa","Fragaria x ananassa","PP30354","SRV36"
"733","Fragaria x ananassa","Fragaria x ananassa","PP30789","DrisStrawSixty"
"734","Fragaria x ananassa","Fragaria x ananassa","PP32535","Dickens"
"735","Fragaria x ananassa","Fragaria x ananassa","PP35910","Plared 19011"
"736","Fragaria x ananassa","Fragaria x ananassa","PP34072","DrisStrawEightyNine"
"737","Fragaria x ananassa","Fragaria x ananassa","PP31083","DrisStrawSixtyThree"
"738","Fragaria x ananassa","Fragaria x ananassa","PP35047","FPS-14_552-008"
"739","Fragaria x ananassa","Fragaria x ananassa","PP33450","BG-12.3266"
"740","Fragaria x ananassa","Fragaria x ananassa","PP34915","‘PE-11.2171’"
"741","Fragaria x ananassa","Fragaria x ananassa","PP31082","Blossomberry"
"742","Fragaria x ananassa","Fragaria x ananassa","PP32930","Caprice"
"743","Fragaria x ananassa","Fragaria x ananassa","PP32079","DrisStrawSixtyEight"
"744","Fragaria x ananassa","Fragaria x ananassa","PP29966","Preakness (a.k.a 108965)"
"745","Fragaria x ananassa","Fragaria x ananassa","PP32418","Eves Delight 2"
"746","Fragaria x ananassa","Fragaria x ananassa","PP30492","Wasatch"
"747","Fragaria x ananassa","Fragaria x ananassa","PP30851","DrisStrawFiftyEight"
"748","Fragaria x ananassa","Fragaria x ananassa","PP34007","Twist"
"749","Fragaria x ananassa","Fragaria x ananassa","PP33090","DrisStrawEightyThree"
"750","Fragaria x ananassa","Fragaria x ananassa","PP30015","Magellan (a.k.a. 108789)"
"751","Fragaria x ananassa","Fragaria x ananassa","PP36346","Plared 18145"
"752","Fragaria x ananassa","Fragaria x ananassa","PP36113","FPS-15.2016-31"
"753","Fragaria x ananassa","Fragaria x ananassa","PP33284","Sierra"
"754","Fragaria x ananassa","Fragaria x ananassa","PP31935","DrisStrawSeventyFour"
"755","Fragaria x ananassa","Fragaria x ananassa","PP29442","P061103V"
"756","Fragaria x ananassa","Fragaria x ananassa","PP34274","DrisStrawNinetyTwo"
"757","Fragaria x ananassa","Fragaria x ananassa","PP34659","DrisStrawNinetyFour"
"758","Fragaria x ananassa","Fragaria x ananassa","PP30818","DrisStrawSixtyFive"
"759","Fragaria x ananassa","Fragaria x ananassa","PP32824","DrisStrawEighty"
"760","Fragaria x ananassa","Fragaria x ananassa","PP35204","Malling Vitality"
"761","Fragaria x ananassa","Fragaria x ananassa","PP33976","SRE36"
"762","Fragaria x ananassa","Fragaria x ananassa","PP35093","DrisStrawOneHundredThree"
"763","Fragaria x ananassa","Fragaria x ananassa","PP30326","Camila"
"764","Fragaria x ananassa","Fragaria x ananassa","PP32305","DrisStrawSeventyThree"
"765","Fragaria x ananassa","Fragaria x ananassa","PP33513","DrisStrawEightySix"
"766","Fragaria x ananassa","Fragaria x ananassa","PP34684","Florice"
"767","Fragaria x ananassa","Fragaria x ananassa","PP36134","CBC015"
"768","Fragaria x ananassa","Fragaria x ananassa","PP29731","DrisStrawFiftySix"
"769","Fragaria x ananassa","Fragaria x ananassa","PP32221","CIVRH612"
"770","Fragaria x ananassa","Fragaria x ananassa","PP32536","Dahli"
"771","Fragaria x ananassa","Fragaria x ananassa","PP34991","FPS-14_540-041"
"772","Fragaria x ananassa","Fragaria x ananassa","PP33760","PEP-12.6010"
"773","Fragaria x ananassa","Fragaria x ananassa","PP31896","DrisStrawSeventyTwo"
"774","Fragaria x ananassa","Fragaria x ananassa","PP30936","DrisStrawSixtyFour"
"775","Fragaria x ananassa","Fragaria x ananassa","PP35909","DrisStrawOneHundredFour"
"776","Fragaria x ananassa","Fragaria x ananassa","PP33283","DrisStrawEightyFive"
"777","Fragaria x ananassa","Fragaria x ananassa","PP34936","PE-11.2175"
"778","Fragaria x ananassa","Fragaria x ananassa","PP29730","DrisStrawFiftyOne"
"779","Fragaria x ananassa","Fragaria x ananassa","PP34265","UCD Mojo"
"780","Fragaria x ananassa","Fragaria x ananassa","PP32434","JFK44"
"781","Fragaria x ananassa","Fragaria x ananassa","PP30491","Redstart"
"782","Fragaria x ananassa","Fragaria x ananassa","PP34637","Ashley Jay"
"783","Fragaria x ananassa","Fragaria x ananassa","PP32579","Bravura"
"784","Fragaria x ananassa","Fragaria x ananassa","PP35158","DrisStrawOneHundredOne"
"785","Fragaria x ananassa","Fragaria x ananassa","PP31295","Octavia (a.k.a. ‘108991’"
"786","Fragaria x ananassa","Fragaria x ananassa","PP35205","Malling Ace"
"787","Fragaria x ananassa","Fragaria x ananassa","PP30775","DrisStrawSixtyOne"
"788","Fragaria x ananassa","Fragaria x ananassa","PP29747","DrisStrawFiftyFive"
"789","Fragaria x ananassa","Fragaria x ananassa","PP32222","CIVRH621"
"790","Fragaria x ananassa","Fragaria x ananassa","PP32499","DrisStrawSeventy"
"791","Fragaria x ananassa","Fragaria x ananassa","PP31655","DrisStrawSeventyEight"
"792","Fragaria x ananassa","Fragaria x ananassa","PP29748","DrisStrawFiftyFour"
"793","Fragaria x ananassa","Fragaria x ananassa","PP33253","Stata"
"794","Fragaria x ananassa","Fragaria x ananassa","PP33070","DrisStrawEightyTwo"
"795","Fragaria x ananassa","Fragaria x ananassa","PP31527","DrisStrawSixtyTwo"
"796","Fragaria x ananassa","Fragaria x ananassa","PP32271","DrisStrawSeventySeven"
"797","Fragaria x ananassa","Fragaria x ananassa","PP30427","Emilia"
"798","Fragaria x ananassa","Fragaria x ananassa","PP34441","DrisStrawNinetyOne"
"799","Fragaria x ananassa","Fragaria x ananassa","PP32498","DrisStrawSeventyNine"
"800","Fragaria x ananassa","Fragaria x ananassa","PP30016","Wenatchee (a.k.a. 108818)"
"801","Fragaria x ananassa","Fragaria x ananassa","PP35258","EMR 639"
"802","Fragaria x ananassa","Fragaria x ananassa","PP36233","Plared 19106"
"803","Fragaria x ananassa","Fragaria x ananassa","PP30981","P061105"
"804","Fragaria x ananassa","Fragaria x ananassa","PP29965","Vaulter"
"805","Fragaria x ananassa","Fragaria x ananassa","PP34777","‘DrisStrawNinetyEight’"
"806","Fragaria x ananassa","Fragaria x ananassa","PP32814","DrisStrawEightyOne"
"807","Fragaria x ananassa","Fragaria x ananassa","PP29964","Allegro"
"808","Fragaria x ananassa","Fragaria x ananassa","PP31233","DrisStrawFiftyNine"
"809","Fragaria x ananassa","Fragaria x ananassa","PP33227","Persephene"
"810","Fragaria x ananassa","Fragaria x ananassa","PP32667","FS 1705"
"811","Fragaria x ananassa","Fragaria x ananassa","PP32500","DrisStrawSeventyOne"
"812","Fragaria x ananassa","Fragaria x ananassa","PP32620","Falco"
"813","Fragaria x ananassa","Fragaria x ananassa","PP34775","DrisStrawNinetySix"
"814","Fragaria x ananassa","Fragaria x ananassa","PP34751","DrisStrawNinetySeven"
"815","Fragaria x ananassa","Fragaria x ananassa","PP31296","Dr. Duncan"
"816","Fragaria x ananassa","Fragaria x ananassa","PP31450","FF 1503"
"817","Fragaria x ananassa","Fragaria x ananassa","PP31827","DrisStrawSeventySix"
"818","Fragaria x ananassa","Fragaria x ananassa","PP34774","PE-13.177.011"
"819","Fragaria x ananassa","Fragaria x ananassa","PP31772","Omaha"
"820","Fragaria x ananassa","Fragaria x ananassa","PP32801","DrisStrawSixtyNine"
"821","Fragaria x ananassa","Fragaria x ananassa","PP33202","Verdi"
"822","Fragaria x ananassa","Fragaria x ananassa","PP34916","‘DrisStrawOneHundred’"
"823","Fragaria x ananassa","Fragaria x ananassa","PP33737","DrisStrawEightyFour"
"824","Fragaria x ananassa","Fragaria x ananassa","PP32193","CIVRL333"
"825","Fragaria x ananassa","Fragaria x ananassa","PP35911","Eves Joy"
"826","Fragaria x ananassa","Fragaria x ananassa","PP32800","Yakima"
"827","Fragaria x ananassa","Fragaria x ananassa","PP32951","FD 1604"
"828","Fragaria x ananassa","Fragaria x ananassa","PP29729","DrisStrawFiftyTwo"
"829","Fragaria x ananassa","Fragaria x ananassa","PP34776","‘DrisStrawNinetyNine’"
"830","Fragaria x ananassa","Fragaria x ananassa","PP34212","DrisStrawNinetyThree"
"831","Fragaria x ananassa","Fragaria x ananassa","PP34440","‘DrisStrawNinetyFive’"
"832","Fragaria x ananassa","Fragaria x ananassa","PP31294","Alicia (a.k.a. ‘109180’)"
"833","Fragaria x ananassa","Fragaria x ananassa","PP29728","DrisStrawFiftySeven"
"834","Fragaria x ananassa","Fragaria x ananassa","PP31703","DrisStrawSixtySix"
"835","Fragaria x ananassa","Fragaria x ananassa","PP31774","LIMVALNERA"
"836","Fragaria x ananassa","Fragaria x ananassa","PP35168","PE-13.119.024"
"837","Fragaria x ananassa","Fragaria x ananassa","PP31773","Rikas FNM"
"838","Fragaria x ananassa","Fragaria x ananassa","PP35657","PE-14.145.059"
"839","Fragaria x ananassa","Fragaria x ananassa","PP35729","Plared 18009"
"840","Fragaria x ananassa","Fragaria x ananassa","PP35092","DrisStrawOneHundredTwo"
"841","Fragaria x ananassa","Fragaria x ananassa","PP32080","DrisStrawSeventyFive"
"842","Vaccinium corymbosum","Vaccinium corymbosum","PP24875","BB05-185GA"
"843","Vaccinium corymbosum","Vaccinium corymbosum","PP32110","Katahdin"
"844","Vaccinium corymbosum","Vaccinium corymbosum","PP36212","NC4499"
"845","Vaccinium corymbosum","Vaccinium corymbosum","PP21736","Blue Moon"
"846","Vaccinium corymbosum","Vaccinium corymbosum","PP35828","FCM17-132"
"847","Vaccinium corymbosum","Vaccinium corymbosum","PP32348","ZF08-029"
"848","Vaccinium corymbosum","Vaccinium corymbosum","PP31822","FC13-122"
"849","Vaccinium corymbosum","Vaccinium corymbosum","PP34769","‘TH-1241’"
"850","Vaccinium corymbosum","Vaccinium corymbosum","PP31648","BB06-126VC-4"
"851","Vaccinium corymbosum","Vaccinium corymbosum","PP29047","ZF08-070"
"852","Vaccinium corymbosum","Vaccinium corymbosum","PP31378","Plablue 1549"
"853","Vaccinium corymbosum","Vaccinium corymbosum","PP23325","ZF06-043"
"854","Vaccinium corymbosum","Vaccinium corymbosum","PP36262","LB-1"
"855","Vaccinium corymbosum","Vaccinium corymbosum","PP28995","FF03-178"
"856","Vaccinium corymbosum","Vaccinium corymbosum","PP26031","Osorno"
"857","Vaccinium corymbosum","Vaccinium corymbosum","PP30421","BB07-7FL-4"
"858","Vaccinium corymbosum","Vaccinium corymbosum","PP20373","Romero"
"859","Vaccinium corymbosum","Vaccinium corymbosum","PP24696","TH-819"
"860","Vaccinium corymbosum","Vaccinium corymbosum","PP33870","FC12-205"
"861","Vaccinium corymbosum","Vaccinium corymbosum","PP20365","Carmen"
"862","Vaccinium corymbosum","Vaccinium corymbosum","PP35365","MSU 120"
"863","Vaccinium corymbosum","Vaccinium corymbosum","PP27324","Anthocyanin Blues"
"864","Vaccinium corymbosum","Vaccinium corymbosum","PP36024","RB A140"
"865","Vaccinium corymbosum","Vaccinium corymbosum","PP31768","Hoogi045"
"866","Vaccinium corymbosum","Vaccinium corymbosum","PP34912","‘TH-1093’"
"867","Vaccinium corymbosum","Vaccinium corymbosum","PP16476","Abundance"
"868","Vaccinium corymbosum","Vaccinium corymbosum","PP33110","BB07-249GA-3"
"869","Vaccinium corymbosum","Vaccinium corymbosum","PP24831","BB06-540FL-12"
"870","Vaccinium corymbosum","Vaccinium corymbosum","PP23336","ZF06-079"
"871","Vaccinium corymbosum","Vaccinium corymbosum","PP33754","TH-1797"
"872","Vaccinium corymbosum","Vaccinium corymbosum","PP32186","FCM14-052"
"873","Vaccinium corymbosum","Vaccinium corymbosum","PP27658","JAAC"
"874","Vaccinium corymbosum","Vaccinium corymbosum","PP24874","BB05-61GA-61"
"875","Vaccinium corymbosum","Vaccinium corymbosum","PP27531","TH-917"
"876","Vaccinium corymbosum","Vaccinium corymbosum","PP32574","BB05-259MI-15"
"877","Vaccinium corymbosum","Vaccinium corymbosum","PP34084","FV1907"
"878","Vaccinium corymbosum","Vaccinium corymbosum","PP30445","BB06-50FL-1"
"879","Vaccinium corymbosum","Vaccinium corymbosum","PP33755","TH-1493"
"880","Vaccinium corymbosum","Vaccinium corymbosum","PP19764","Beaufort"
"881","Vaccinium corymbosum","Vaccinium corymbosum","PP35001","C15-270"
